Date,Year,Month,Day,Fert_TP_mg/d,Inflow_TP_mg/d,Fert_TN_mg/d,Inflow_TN_mg/d
8/31/71,1971,8,31,134782.6087,0.048172757,1673913.043,0.021120076
9/1/71,1971,9,1,134782.6087,0.083061224,1673913.043,0.044387755
9/2/71,1971,9,2,134782.6087,0.006318285,1673913.043,0.00438054
9/3/71,1971,9,3,134782.6087,0.012739641,1673913.043,0.012832406
9/4/71,1971,9,4,134782.6087,0.002040816,1673913.043,0.003917207
9/5/71,1971,9,5,134782.6087,0.004081633,1673913.043,0.16122449
9/6/71,1971,9,6,134782.6087,0.004285714,1673913.043,0.031428571
9/7/71,1971,9,7,134782.6087,0,1673913.043,0
9/8/71,1971,9,8,134782.6087,0,1673913.043,0
9/9/71,1971,9,9,134782.6087,0,1673913.043,0
9/10/71,1971,9,10,134782.6087,0,1673913.043,0
9/11/71,1971,9,11,134782.6087,0,1673913.043,0
9/12/71,1971,9,12,134782.6087,0,1673913.043,0
9/13/71,1971,9,13,134782.6087,0,1673913.043,0
9/14/71,1971,9,14,134782.6087,0,1673913.043,0
9/15/71,1971,9,15,134782.6087,0.057434402,1673913.043,0.088629738
9/16/71,1971,9,16,134782.6087,0.010774496,1673913.043,0.02078844
9/17/71,1971,9,17,134782.6087,0,1673913.043,0
9/18/71,1971,9,18,134782.6087,0,1673913.043,0
9/19/71,1971,9,19,134782.6087,0,1673913.043,0
9/20/71,1971,9,20,134782.6087,0,1673913.043,0
9/21/71,1971,9,21,134782.6087,0,1673913.043,0
9/22/71,1971,9,22,134782.6087,0,1673913.043,0
9/23/71,1971,9,23,134782.6087,0,1673913.043,0
9/24/71,1971,9,24,134782.6087,0,1673913.043,0
9/25/71,1971,9,25,134782.6087,0,1673913.043,0
9/26/71,1971,9,26,134782.6087,0.004425239,1673913.043,0.00762703
9/27/71,1971,9,27,134782.6087,0.057434402,1673913.043,0.07638484
9/28/71,1971,9,28,134782.6087,0.00267648,1673913.043,0.00276012
9/29/71,1971,9,29,134782.6087,0,1673913.043,0
9/30/71,1971,9,30,134782.6087,0.000573444,1673913.043,0.00052253
10/1/71,1971,10,1,134782.6087,0.015233236,1673913.043,0.012900875
10/2/71,1971,10,2,134782.6087,0.012929395,1673913.043,0.010077323
10/3/71,1971,10,3,134782.6087,0.002148796,1673913.043,0.001522514
10/4/71,1971,10,4,134782.6087,0.011311953,1673913.043,0.007172012
10/5/71,1971,10,5,134782.6087,0.005989352,1673913.043,0.003327418
10/6/71,1971,10,6,134782.6087,0,1673913.043,0
10/7/71,1971,10,7,134782.6087,0.005739796,1673913.043,0.00555758
10/8/71,1971,10,8,134782.6087,0,1673913.043,0
10/9/71,1971,10,9,134782.6087,0,1673913.043,0
10/10/71,1971,10,10,134782.6087,0,1673913.043,0
10/11/71,1971,10,11,134782.6087,0.055102041,1673913.043,0.098833819
10/12/71,1971,10,12,134782.6087,0,1673913.043,0
10/13/71,1971,10,13,134782.6087,0,1673913.043,0
10/14/71,1971,10,14,134782.6087,0.090864917,1673913.043,0.182215743
10/15/71,1971,10,15,134782.6087,0.027113703,1673913.043,0.054446064
10/16/71,1971,10,16,134782.6087,0.001541025,1673913.043,0.003098709
10/17/71,1971,10,17,134782.6087,0.002709309,1673913.043,0.005455429
10/18/71,1971,10,18,134782.6087,0.007020101,1673913.043,0.014155286
10/19/71,1971,10,19,134782.6087,0.088435374,1673913.043,0.178571429
10/20/71,1971,10,20,134782.6087,0,1673913.043,0
10/21/71,1971,10,21,134782.6087,0,1673913.043,0
10/22/71,1971,10,22,134782.6087,0,1673913.043,0
10/23/71,1971,10,23,134782.6087,0,1673913.043,0
10/24/71,1971,10,24,134782.6087,0,1673913.043,0
10/25/71,1971,10,25,134782.6087,0,1673913.043,0
10/26/71,1971,10,26,134782.6087,0.011091393,1673913.043,0.022626442
10/27/71,1971,10,27,134782.6087,0.019680884,1673913.043,0.041197705
10/28/71,1971,10,28,134782.6087,0,1673913.043,0
10/29/71,1971,10,29,134782.6087,0,1673913.043,0
10/30/71,1971,10,30,134782.6087,0.000874915,1673913.043,0.001969682
10/31/71,1971,10,31,134782.6087,0,1673913.043,0
5/1/72,1972,5,1,134782.6087,0,1673913.043,0
5/2/72,1972,5,2,134782.6087,0,1673913.043,0
5/3/72,1972,5,3,134782.6087,0.146258503,1673913.043,0.307823129
5/4/72,1972,5,4,134782.6087,0,1673913.043,0
5/5/72,1972,5,5,134782.6087,0.012653061,1673913.043,0.040816327
5/6/72,1972,5,6,134782.6087,0,1673913.043,0
5/7/72,1972,5,7,134782.6087,0,1673913.043,0
5/8/72,1972,5,8,134782.6087,0,1673913.043,0
5/9/72,1972,5,9,134782.6087,0,1673913.043,0
5/10/72,1972,5,10,134782.6087,0,1673913.043,0
5/11/72,1972,5,11,134782.6087,0,1673913.043,0
5/12/72,1972,5,12,134782.6087,0.004626695,1673913.043,0.018887058
5/13/72,1972,5,13,134782.6087,0.005305167,1673913.043,0.021794198
5/14/72,1972,5,14,134782.6087,0,1673913.043,0
5/15/72,1972,5,15,134782.6087,0,1673913.043,0
5/16/72,1972,5,16,134782.6087,0,1673913.043,0
5/17/72,1972,5,17,134782.6087,0,1673913.043,0
5/18/72,1972,5,18,134782.6087,0,1673913.043,0
5/19/72,1972,5,19,134782.6087,0.002309777,1673913.043,0.008592371
5/20/72,1972,5,20,134782.6087,0,1673913.043,0
5/21/72,1972,5,21,134782.6087,0,1673913.043,0
5/22/72,1972,5,22,134782.6087,0.004988156,1673913.043,0.016126093
5/23/72,1972,5,23,134782.6087,0,1673913.043,0
5/24/72,1972,5,24,134782.6087,0,1673913.043,0
5/25/72,1972,5,25,134782.6087,0.006433008,1673913.043,0.022024338
5/26/72,1972,5,26,134782.6087,0,1673913.043,0
5/27/72,1972,5,27,134782.6087,0.00270108,1673913.043,0.010361287
5/28/72,1972,5,28,134782.6087,0.033163265,1673913.043,0.13483965
5/29/72,1972,5,29,134782.6087,0,1673913.043,0
5/30/72,1972,5,30,134782.6087,0,1673913.043,0
5/31/72,1972,5,31,134782.6087,0,1673913.043,0
6/1/72,1972,6,1,134782.6087,0,1673913.043,0
6/2/72,1972,6,2,134782.6087,0,1673913.043,0
6/3/72,1972,6,3,134782.6087,0,1673913.043,0
6/4/72,1972,6,4,134782.6087,0.011609746,1673913.043,0.038525614
6/5/72,1972,6,5,134782.6087,0,1673913.043,0
6/6/72,1972,6,6,134782.6087,0,1673913.043,0
6/7/72,1972,6,7,134782.6087,0,1673913.043,0
6/8/72,1972,6,8,134782.6087,0,1673913.043,0
6/9/72,1972,6,9,134782.6087,0,1673913.043,0
6/10/72,1972,6,10,134782.6087,0.005767524,1673913.043,0.017999746
6/11/72,1972,6,11,134782.6087,0.009955202,1673913.043,0.031394439
6/12/72,1972,6,12,134782.6087,0,1673913.043,0
6/13/72,1972,6,13,134782.6087,0.028571429,1673913.043,0.091836735
6/14/72,1972,6,14,134782.6087,0.079883382,1673913.043,0.243440233
6/15/72,1972,6,15,134782.6087,0,1673913.043,0
6/16/72,1972,6,16,134782.6087,0,1673913.043,0
6/17/72,1972,6,17,134782.6087,0,1673913.043,0
6/18/72,1972,6,18,134782.6087,0.00058309,1673913.043,0.00118722
6/19/72,1972,6,19,134782.6087,0,1673913.043,0
6/20/72,1972,6,20,134782.6087,0,1673913.043,0
6/21/72,1972,6,21,134782.6087,0,1673913.043,0
6/22/72,1972,6,22,134782.6087,0,1673913.043,0
6/23/72,1972,6,23,134782.6087,0,1673913.043,0
6/24/72,1972,6,24,134782.6087,0,1673913.043,0
6/25/72,1972,6,25,134782.6087,0,1673913.043,0
6/26/72,1972,6,26,134782.6087,0,1673913.043,0
6/27/72,1972,6,27,134782.6087,0,1673913.043,0
6/28/72,1972,6,28,134782.6087,0.011661808,1673913.043,0.042671614
6/29/72,1972,6,29,134782.6087,0,1673913.043,0
6/30/72,1972,6,30,134782.6087,0,1673913.043,0
7/1/72,1972,7,1,134782.6087,0,1673913.043,0
7/2/72,1972,7,2,134782.6087,0,1673913.043,0
7/3/72,1972,7,3,134782.6087,0,1673913.043,0
7/4/72,1972,7,4,134782.6087,0,1673913.043,0
7/5/72,1972,7,5,134782.6087,0,1673913.043,0
7/6/72,1972,7,6,134782.6087,0.041180758,1673913.043,0.120262391
7/7/72,1972,7,7,134782.6087,0.004488261,1673913.043,0.011335737
7/8/72,1972,7,8,134782.6087,0.01068999,1673913.043,0.023058574
7/9/72,1972,7,9,134782.6087,0,1673913.043,0
7/10/72,1972,7,10,134782.6087,0.000614532,1673913.043,0.000914652
7/11/72,1972,7,11,134782.6087,0.016858917,1673913.043,0.019964508
7/12/72,1972,7,12,134782.6087,0.11856171,1673913.043,0.142371234
7/13/72,1972,7,13,134782.6087,0.001274075,1673913.043,0.00155529
7/14/72,1972,7,14,134782.6087,0.014577259,1673913.043,0.018148688
7/15/72,1972,7,15,134782.6087,0,1673913.043,0
7/16/72,1972,7,16,134782.6087,0.001994783,1673913.043,0.002621349
7/17/72,1972,7,17,134782.6087,0,1673913.043,0
7/18/72,1972,7,18,134782.6087,0,1673913.043,0
7/19/72,1972,7,19,134782.6087,0.002687682,1673913.043,0.004099854
7/20/72,1972,7,20,134782.6087,0,1673913.043,0
7/21/72,1972,7,21,134782.6087,0,1673913.043,0
7/22/72,1972,7,22,134782.6087,0,1673913.043,0
7/23/72,1972,7,23,134782.6087,0.041399417,1673913.043,0.074635569
7/24/72,1972,7,24,134782.6087,0,1673913.043,0
7/25/72,1972,7,25,134782.6087,0,1673913.043,0
7/26/72,1972,7,26,134782.6087,0,1673913.043,0
7/27/72,1972,7,27,134782.6087,0,1673913.043,0
7/28/72,1972,7,28,134782.6087,0.018788468,1673913.043,0.029397473
7/29/72,1972,7,29,134782.6087,0,1673913.043,0
7/30/72,1972,7,30,134782.6087,0.001717818,1673913.043,0.0024739
7/31/72,1972,7,31,134782.6087,0,1673913.043,0
8/1/72,1972,8,1,134782.6087,0.006199948,1673913.043,0.008395763
8/2/72,1972,8,2,134782.6087,0.02510528,1673913.043,0.033284742
8/3/72,1972,8,3,134782.6087,0,1673913.043,0
8/4/72,1972,8,4,134782.6087,0.037609329,1673913.043,0.047084548
8/5/72,1972,8,5,134782.6087,0,1673913.043,0
8/6/72,1972,8,6,134782.6087,0,1673913.043,0
8/7/72,1972,8,7,134782.6087,0.006399772,1673913.043,0.00679087
8/8/72,1972,8,8,134782.6087,0,1673913.043,0
8/9/72,1972,8,9,134782.6087,0,1673913.043,0
8/10/72,1972,8,10,134782.6087,0,1673913.043,0
8/11/72,1972,8,11,134782.6087,0.005679057,1673913.043,0.004828717
8/12/72,1972,8,12,134782.6087,0.008017493,1673913.043,0.006600259
8/13/72,1972,8,13,134782.6087,0,1673913.043,0
8/14/72,1972,8,14,134782.6087,0.001541826,1673913.043,0.001198419
8/15/72,1972,8,15,134782.6087,0.010204082,1673913.043,0.007730365
8/16/72,1972,8,16,134782.6087,0.031778426,1673913.043,0.024927114
8/17/72,1972,8,17,134782.6087,0,1673913.043,0
8/18/72,1972,8,18,134782.6087,0,1673913.043,0
8/19/72,1972,8,19,134782.6087,0.003675112,1673913.043,0.003264485
8/20/72,1972,8,20,134782.6087,0.000393467,1673913.043,0.000367394
8/21/72,1972,8,21,134782.6087,0,1673913.043,0
8/22/72,1972,8,22,134782.6087,0,1673913.043,0
8/23/72,1972,8,23,134782.6087,0,1673913.043,0
8/24/72,1972,8,24,134782.6087,0,1673913.043,0
8/25/72,1972,8,25,134782.6087,0,1673913.043,0
8/26/72,1972,8,26,134782.6087,0,1673913.043,0
8/27/72,1972,8,27,134782.6087,0,1673913.043,0
8/28/72,1972,8,28,134782.6087,0,1673913.043,0
8/29/72,1972,8,29,134782.6087,0,1673913.043,0
8/30/72,1972,8,30,134782.6087,0,1673913.043,0
8/31/72,1972,8,31,134782.6087,0,1673913.043,0
9/1/72,1972,9,1,134782.6087,0,1673913.043,0
9/2/72,1972,9,2,134782.6087,0,1673913.043,0
9/3/72,1972,9,3,134782.6087,0.001916852,1673913.043,0.002134937
9/4/72,1972,9,4,134782.6087,0,1673913.043,0
9/5/72,1972,9,5,134782.6087,0,1673913.043,0
9/6/72,1972,9,6,134782.6087,0.000570101,1673913.043,0.000570101
9/7/72,1972,9,7,134782.6087,0,1673913.043,0
9/8/72,1972,9,8,134782.6087,0.01704418,1673913.043,0.015474322
9/9/72,1972,9,9,134782.6087,0,1673913.043,0
9/10/72,1972,9,10,134782.6087,0.070942663,1673913.043,0.057337221
9/11/72,1972,9,11,134782.6087,0,1673913.043,0
9/12/72,1972,9,12,134782.6087,0.008163265,1673913.043,0.005714286
9/13/72,1972,9,13,134782.6087,0,1673913.043,0
9/14/72,1972,9,14,134782.6087,0.141690962,1673913.043,0.027988338
9/15/72,1972,9,15,134782.6087,0.020883509,1673913.043,0.003010521
9/16/72,1972,9,16,134782.6087,0.028205302,1673913.043,0.003186657
9/17/72,1972,9,17,134782.6087,0,1673913.043,0
9/18/72,1972,9,18,134782.6087,0,1673913.043,0
9/19/72,1972,9,19,134782.6087,0.656462585,1673913.043,0.044217687
9/20/72,1972,9,20,134782.6087,0,1673913.043,0
9/21/72,1972,9,21,134782.6087,0,1673913.043,0
9/22/72,1972,9,22,134782.6087,0,1673913.043,0
9/23/72,1972,9,23,134782.6087,0.00507624,1673913.043,0.00056116
9/24/72,1972,9,24,134782.6087,0.11771137,1673913.043,0.015670554
9/25/72,1972,9,25,134782.6087,0.017954917,1673913.043,0.003022115
9/26/72,1972,9,26,134782.6087,0.053061224,1673913.043,0.012244898
9/27/72,1972,9,27,134782.6087,0.005254221,1673913.043,0.001329574
9/28/72,1972,9,28,134782.6087,0.085131195,1673913.043,0.023906706
9/29/72,1972,9,29,134782.6087,0,1673913.043,0
9/30/72,1972,9,30,134782.6087,0.024669208,1673913.043,0.008970621
10/1/72,1972,10,1,134782.6087,0.010728863,1673913.043,0.004606414
10/2/72,1972,10,2,134782.6087,0.005262035,1673913.043,0.002773235
10/3/72,1972,10,3,134782.6087,0,1673913.043,0
10/4/72,1972,10,4,134782.6087,0.028425656,1673913.043,0.014577259
10/5/72,1972,10,5,134782.6087,0,1673913.043,0
10/6/72,1972,10,6,134782.6087,0,1673913.043,0
10/7/72,1972,10,7,134782.6087,0.139941691,1673913.043,0.04324587
10/8/72,1972,10,8,134782.6087,0,1673913.043,0
10/9/72,1972,10,9,134782.6087,0,1673913.043,0
10/10/72,1972,10,10,134782.6087,0.005466472,1673913.043,0.00127551
10/11/72,1972,10,11,134782.6087,0,1673913.043,0
10/12/72,1972,10,12,134782.6087,0,1673913.043,0
10/13/72,1972,10,13,134782.6087,0,1673913.043,0
10/14/72,1972,10,14,134782.6087,0.104956268,1673913.043,0.040233236
10/15/72,1972,10,15,134782.6087,0,1673913.043,0
10/16/72,1972,10,16,134782.6087,0.160349854,1673913.043,0.076773567
10/17/72,1972,10,17,134782.6087,0.153061224,1673913.043,0.081632653
10/18/72,1972,10,18,134782.6087,0,1673913.043,0
10/19/72,1972,10,19,134782.6087,0,1673913.043,0
10/20/72,1972,10,20,134782.6087,0.132653061,1673913.043,0.097667638
10/21/72,1972,10,21,134782.6087,0,1673913.043,0
10/22/72,1972,10,22,134782.6087,0,1673913.043,0
10/23/72,1972,10,23,134782.6087,0,1673913.043,0
10/24/72,1972,10,24,134782.6087,0.039540816,1673913.043,0.044642857
10/25/72,1972,10,25,134782.6087,0,1673913.043,0
10/26/72,1972,10,26,134782.6087,0.005418719,1673913.043,0.00641222
10/27/72,1972,10,27,134782.6087,0.015663265,1673913.043,0.018964586
10/28/72,1972,10,28,134782.6087,0,1673913.043,0
10/29/72,1972,10,29,134782.6087,0.007237779,1673913.043,0.009164131
10/30/72,1972,10,30,134782.6087,0,1673913.043,0
10/31/72,1972,10,31,134782.6087,0,0,0
5/1/73,1973,5,1,134782.6087,0,1673913.043,0
5/2/73,1973,5,2,134782.6087,0,1673913.043,0
5/3/73,1973,5,3,134782.6087,0,1673913.043,0
5/4/73,1973,5,4,134782.6087,0,1673913.043,0
5/5/73,1973,5,5,134782.6087,0.002092265,1673913.043,0.005556508
5/6/73,1973,5,6,134782.6087,0,1673913.043,0
5/7/73,1973,5,7,134782.6087,0,1673913.043,0
5/8/73,1973,5,8,134782.6087,0,1673913.043,0
5/9/73,1973,5,9,134782.6087,0.004616132,1673913.043,0.011131725
5/10/73,1973,5,10,134782.6087,0.01627794,1673913.043,0.040816327
5/11/73,1973,5,11,134782.6087,0,1673913.043,0
5/12/73,1973,5,12,134782.6087,0,1673913.043,0
5/13/73,1973,5,13,134782.6087,0,1673913.043,0
5/14/73,1973,5,14,134782.6087,0,1673913.043,0
5/15/73,1973,5,15,134782.6087,0.046938776,1673913.043,0.146938776
5/16/73,1973,5,16,134782.6087,0,1673913.043,0
5/17/73,1973,5,17,134782.6087,0,1673913.043,0
5/18/73,1973,5,18,134782.6087,0,1673913.043,0
5/19/73,1973,5,19,134782.6087,0,1673913.043,0
5/20/73,1973,5,20,134782.6087,0,1673913.043,0
5/21/73,1973,5,21,134782.6087,0,1673913.043,0
5/22/73,1973,5,22,134782.6087,0.003253475,1673913.043,0.014344868
5/23/73,1973,5,23,134782.6087,0.008590171,1673913.043,0.034881299
5/24/73,1973,5,24,134782.6087,0.003718257,1673913.043,0.013964592
5/25/73,1973,5,25,134782.6087,0.006339413,1673913.043,0.022103193
5/26/73,1973,5,26,134782.6087,0,1673913.043,0
5/27/73,1973,5,27,134782.6087,0,1673913.043,0
5/28/73,1973,5,28,134782.6087,0,1673913.043,0
5/29/73,1973,5,29,134782.6087,0,1673913.043,0
5/30/73,1973,5,30,134782.6087,0,1673913.043,0
5/31/73,1973,5,31,134782.6087,0,1673913.043,0
6/1/73,1973,6,1,134782.6087,0,1673913.043,0
6/2/73,1973,6,2,134782.6087,0.033673469,1673913.043,0.103206997
6/3/73,1973,6,3,134782.6087,0.003700381,1673913.043,0.011709864
6/4/73,1973,6,4,134782.6087,0,1673913.043,0
6/5/73,1973,6,5,134782.6087,0.042091837,1673913.043,0.141581633
6/6/73,1973,6,6,134782.6087,0,1673913.043,0
6/7/73,1973,6,7,134782.6087,0.018545513,1673913.043,0.064706835
6/8/73,1973,6,8,134782.6087,0.016618076,1673913.043,0.059037901
6/9/73,1973,6,9,134782.6087,0.006893829,1673913.043,0.024933188
6/10/73,1973,6,10,134782.6087,0,1673913.043,0
6/11/73,1973,6,11,134782.6087,0,1673913.043,0
6/12/73,1973,6,12,134782.6087,0,1673913.043,0
6/13/73,1973,6,13,134782.6087,0.007466401,1673913.043,0.028301216
6/14/73,1973,6,14,134782.6087,0.002116402,1673913.043,0.007968902
6/15/73,1973,6,15,134782.6087,0.026530612,1673913.043,0.099125364
6/16/73,1973,6,16,134782.6087,0.001249479,1673913.043,0.004626049
6/17/73,1973,6,17,134782.6087,0.004235657,1673913.043,0.015512404
6/18/73,1973,6,18,134782.6087,0.00728863,1673913.043,0.02634319
6/19/73,1973,6,19,134782.6087,0.00301104,1673913.043,0.010705922
6/20/73,1973,6,20,134782.6087,0.005879495,1673913.043,0.020068027
6/21/73,1973,6,21,134782.6087,0,1673913.043,0
6/22/73,1973,6,22,134782.6087,0.05393586,1673913.043,0.166666667
6/23/73,1973,6,23,134782.6087,0,1673913.043,0
6/24/73,1973,6,24,134782.6087,0.002538454,1673913.043,0.006861365
6/25/73,1973,6,25,134782.6087,0.007774538,1673913.043,0.019274376
6/26/73,1973,6,26,134782.6087,0.00127551,1673913.043,0.002845369
6/27/73,1973,6,27,134782.6087,0,1673913.043,0
6/28/73,1973,6,28,134782.6087,0.027514577,1673913.043,0.040269679
6/29/73,1973,6,29,134782.6087,0,1673913.043,0
6/30/73,1973,6,30,134782.6087,0,1673913.043,0
7/1/73,1973,7,1,134782.6087,0,1673913.043,0
7/2/73,1973,7,2,134782.6087,0,1673913.043,0
7/3/73,1973,7,3,134782.6087,0.015670554,1673913.043,0.013848397
7/4/73,1973,7,4,134782.6087,0,1673913.043,0
7/5/73,1973,7,5,134782.6087,0.009475219,1673913.043,0.009743747
7/6/73,1973,7,6,134782.6087,0.000637574,1673913.043,0.00071872
7/7/73,1973,7,7,134782.6087,0,1673913.043,0
7/8/73,1973,7,8,134782.6087,0.048396501,1673913.043,0.068804665
7/9/73,1973,7,9,134782.6087,0,1673913.043,0
7/10/73,1973,7,10,134782.6087,0,1673913.043,0
7/11/73,1973,7,11,134782.6087,0.007478768,1673913.043,0.015020915
7/12/73,1973,7,12,134782.6087,0.036151603,1673913.043,0.072886297
7/13/73,1973,7,13,134782.6087,0,1673913.043,0
7/14/73,1973,7,14,134782.6087,0,1673913.043,0
7/15/73,1973,7,15,134782.6087,0,1673913.043,0
7/16/73,1973,7,16,134782.6087,0.005677459,1673913.043,0.011585085
7/17/73,1973,7,17,134782.6087,0.005220693,1673913.043,0.01067869
7/18/73,1973,7,18,134782.6087,0.015646259,1673913.043,0.032458698
7/19/73,1973,7,19,134782.6087,0,1673913.043,0
7/20/73,1973,7,20,134782.6087,0,1673913.043,0
7/21/73,1973,7,21,134782.6087,0,1673913.043,0
7/22/73,1973,7,22,134782.6087,0.091836735,1673913.043,0.199222546
7/23/73,1973,7,23,134782.6087,0.002670227,1673913.043,0.005844527
7/24/73,1973,7,24,134782.6087,0.022762951,1673913.043,0.050235479
7/25/73,1973,7,25,134782.6087,0.005448549,1673913.043,0.010012904
7/26/73,1973,7,26,134782.6087,0.000890833,1673913.043,0.00137322
7/27/73,1973,7,27,134782.6087,0,1673913.043,0
7/28/73,1973,7,28,134782.6087,0,1673913.043,0
7/29/73,1973,7,29,134782.6087,0.01039422,1673913.043,0.009601977
7/30/73,1973,7,30,134782.6087,0,1673913.043,0
7/31/73,1973,7,31,134782.6087,0,1673913.043,0
8/1/73,1973,8,1,134782.6087,0,1673913.043,0
8/2/73,1973,8,2,134782.6087,0,1673913.043,0
8/3/73,1973,8,3,134782.6087,0,1673913.043,0
8/4/73,1973,8,4,134782.6087,0.00668839,1673913.043,0.008146116
8/5/73,1973,8,5,134782.6087,0.001749271,1673913.043,0.002606237
8/6/73,1973,8,6,134782.6087,0,1673913.043,0
8/7/73,1973,8,7,134782.6087,0,1673913.043,0
8/8/73,1973,8,8,134782.6087,0.000543334,1673913.043,0.001342875
8/9/73,1973,8,9,134782.6087,0.002301673,1673913.043,0.005619917
8/10/73,1973,8,10,134782.6087,0,1673913.043,0
8/11/73,1973,8,11,134782.6087,0,1673913.043,0
8/12/73,1973,8,12,134782.6087,0,1673913.043,0
8/13/73,1973,8,13,134782.6087,0,1673913.043,0
8/14/73,1973,8,14,134782.6087,0,1673913.043,0
8/15/73,1973,8,15,134782.6087,0,1673913.043,0
8/16/73,1973,8,16,134782.6087,0,1673913.043,0
8/17/73,1973,8,17,134782.6087,0,1673913.043,0
8/18/73,1973,8,18,134782.6087,0.003778579,1673913.043,0.005792543
8/19/73,1973,8,19,134782.6087,0,1673913.043,0
8/20/73,1973,8,20,134782.6087,0,1673913.043,0
8/21/73,1973,8,21,134782.6087,0,1673913.043,0
8/22/73,1973,8,22,134782.6087,0,1673913.043,0
8/23/73,1973,8,23,134782.6087,0,1673913.043,0
8/24/73,1973,8,24,134782.6087,0.048469388,1673913.043,0.072521866
8/25/73,1973,8,25,134782.6087,0.048469388,1673913.043,0.075437318
8/26/73,1973,8,26,134782.6087,0,1673913.043,0
8/27/73,1973,8,27,134782.6087,0,1673913.043,0
8/28/73,1973,8,28,134782.6087,0,1673913.043,0
8/29/73,1973,8,29,134782.6087,0,1673913.043,0
8/30/73,1973,8,30,134782.6087,0,1673913.043,0
8/31/73,1973,8,31,134782.6087,0.001318607,1673913.043,0.002449705
9/1/73,1973,9,1,134782.6087,0.000734316,1673913.043,0.001403198
9/2/73,1973,9,2,134782.6087,0.018075802,1673913.043,0.035665695
9/3/73,1973,9,3,134782.6087,0.001709058,1673913.043,0.003498542
9/4/73,1973,9,4,134782.6087,0.002771479,1673913.043,0.005920887
9/5/73,1973,9,5,134782.6087,0.017716977,1673913.043,0.037452344
9/6/73,1973,9,6,134782.6087,0,1673913.043,0
9/7/73,1973,9,7,134782.6087,0,1673913.043,0
9/8/73,1973,9,8,134782.6087,0,1673913.043,0
9/9/73,1973,9,9,134782.6087,0,1673913.043,0
9/10/73,1973,9,10,134782.6087,0,1673913.043,0
9/11/73,1973,9,11,134782.6087,0,1673913.043,0
9/12/73,1973,9,12,134782.6087,0,1673913.043,0
9/13/73,1973,9,13,134782.6087,0.006373313,1673913.043,0.012475422
9/14/73,1973,9,14,134782.6087,0.027842566,1673913.043,0.05393586
9/15/73,1973,9,15,134782.6087,0,1673913.043,0
9/16/73,1973,9,16,134782.6087,0,1673913.043,0
9/17/73,1973,9,17,134782.6087,0,1673913.043,0
9/18/73,1973,9,18,134782.6087,0,1673913.043,0
9/19/73,1973,9,19,134782.6087,0,1673913.043,0
9/20/73,1973,9,20,134782.6087,0,1673913.043,0
9/21/73,1973,9,21,134782.6087,0.000549691,1673913.043,0.001200276
9/22/73,1973,9,22,134782.6087,0.011580823,1673913.043,0.027048915
9/23/73,1973,9,23,134782.6087,0.018658892,1673913.043,0.047084548
9/24/73,1973,9,24,134782.6087,0.001160021,1673913.043,0.003202891
9/25/73,1973,9,25,134782.6087,0.047619048,1673913.043,0.146258503
9/26/73,1973,9,26,134782.6087,0.014868805,1673913.043,0.044169096
9/27/73,1973,9,27,134782.6087,0,1673913.043,0
9/28/73,1973,9,28,134782.6087,0,1673913.043,0
9/29/73,1973,9,29,134782.6087,0,1673913.043,0
9/30/73,1973,9,30,134782.6087,0,1673913.043,0
10/1/73,1973,10,1,134782.6087,0,1673913.043,0
10/2/73,1973,10,2,134782.6087,0,1673913.043,0
