z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsczt
0	0.003007667	1.29395206	9.01E-11	0.087911086	0.237172682	0.010375781	7.97E-07	1.62E-29	0.068048513	0.95927245	1.87E-13	0.055759005	0	2.78E-09	0.000614435	1.398840019	0.001777116	0	521.2329164	1.80E-23	3.55E-07	11086.30991	0.049891583	3.30485000000000e-319	0.166051334	3.98E-05	109.4031891	0.036662108	0.000284441	0.329980141	0	0.784405137	0	0	5.52630000000000e-319	4.52200000000000e-320	43.34632882
0.1	0.003098439	1.119116953	4.30E-10	0.088084152	0.191997527	0.008667649	0.002205225	1.24E-12	0.060693676	0.959253689	0.000731233	0.05532275	4.22E-04	2.75E-08	0.000750782	1.236322835	0.001776022	0.000616876	521.2806302	2.94E-22	1.25E-06	11086.32135	0.052664618	3.30673000000000e-319	0.166051481	3.98E-05	109.3505159	0.04932332	0.000308396	0.383404023	4.40000000000000e-323	0.636723593	1.93E-36	1.10E-11	5.54280000000000e-319	4.55970000000000e-320	43.33445918
0.2	0.003376357	1.011986607	7.72E-10	0.088265391	0.144308076	0.006867798	0.004708653	2.33E-12	0.053410942	0.95919452	0.001447288	0.054858484	8.59E-04	6.14E-08	0.000837855	1.078341819	0.001772428	0.001076675	521.3917267	8.03E-21	7.25E-06	11086.3593	0.055419908	3.30610000000000e-319	0.166051919	3.98E-05	109.2497356	0.06743246	0.000332623	0.433013622	8.90000000000000e-323	0.520210888	6.05E-36	2.20E-11	5.60004000000000e-319	4.98560000000000e-320	43.29523253
0.3	0.003857858	0.965953811	1.12E-09	0.088457234	0.106205143	0.005282178	0.006696433	3.42E-12	0.046270997	0.959078546	0.002138043	0.054343069	1.33E-03	1.01E-07	0.00086883	0.926187481	0.001766124	0.001360179	521.5415399	1.73E-19	3.53E-05	11086.42615	0.058145113	3.30610000000000e-319	0.16605265	3.98E-05	109.1013641	0.076111334	0.000363078	0.480894898	1.33000000000000e-322	0.428875376	1.70E-35	3.30E-11	5.67630000000000e-319	5.85670000000000e-320	43.22623916
0.4	0.004570766	0.97790851	1.47E-09	0.088659132	0.076174403	0.003874898	0.008356711	4.39E-12	0.039360262	0.958850263	0.002800967	0.053766268	1.84E-03	1.64E-07	0.00086729	0.78137906	0.001757046	0.001535089	521.7148144	2.85E-18	1.42E-04	11086.5227	0.060841383	3.30610000000000e-319	0.166053672	3.98E-05	108.9062453	0.080934322	0.000390863	0.52244038	1.73000000000000e-322	0.358200829	4.71E-35	4.40E-11	5.77484000000000e-319	6.96200000000000e-320	43.12669178
0.5	0.005554916	1.047896991	1.82E-09	0.088870532	0.052907099	0.002673383	0.009779563	5.22E-12	0.032776186	0.958367217	0.003432791	0.053126702	2.39E-03	2.71E-07	0.000847274	0.645566304	0.001745215	0.001643108	521.9021526	3.53E-17	4.70E-04	11086.64872	0.063509815	3.30610000000000e-319	0.166054985	3.98E-05	108.6655158	0.083980421	0.000414149	0.556928929	2.10000000000000e-322	0.304639424	1.30E-34	5.50E-11	5.89560000000000e-319	8.13330000000000e-320	42.99681483
0.6	0.006862124	1.178768978	2.18E-09	0.08909084	0.035301254	0.001712903	0.011001873	5.93E-12	0.026627365	0.957353911	0.004029363	0.052428932	2.97E-03	4.54E-07	0.000815821	0.520543273	0.001730711	0.001709922	522.0977653	3.21E-16	1.30E-03	11086.80334	0.066151451	3.30610000000000e-319	0.166056591	3.98E-05	108.3805852	0.086036234	0.000433006	0.584874174	2.50000000000000e-322	0.265350869	3.61E-34	6.61E-11	6.03733000000000e-319	9.12440000000000e-320	42.83746847
0.7	0.008553971	1.375574102	2.55E-09	0.089319348	0.022426141	9.92E-04	0.012035136	6.53E-12	0.021032784	0.955426726	0.00458564	0.051681272	3.59E-03	7.56E-07	0.000774788	0.408249973	0.001713653	0.001751354	522.2980855	2.10E-15	3.01E-03	11086.98527	0.068767288	3.30610000000000e-319	0.166058489	3.98E-05	108.053118	0.0873928	0.000447971	0.607138085	2.96000000000000e-322	0.238002794	9.98E-34	7.72E-11	6.20130000000000e-319	1.00854000000000e-319	42.6499599
0.8	0.010693898	1.644195903	2.93E-09	0.089555098	0.013448945	5.22E-04	0.012884765	7.04E-12	0.016116528	0.952248606	0.005096206	0.050894089	4.23E-03	1.21E-06	0.000722702	3.11E-01	0.001694205	0.001777151	522.5009156	9.80E-15	0.005948328	11087.19279	0.071358274	3.30610000000000e-319	0.166060679	3.98E-05	107.6850113	0.08816526	0.000459677	0.624655578	3.40000000000000e-322	0.220546165	2.76E-33	8.84E-11	6.37610000000000e-319	1.07460000000000e-319	42.43599579
0.9	0.013327989	1.988441485	3.32E-09	0.089796682	0.007528444	2.29E-04	0.013567728	7.45E-12	0.011985764	0.947743391	0.005556489	0.050078371	4.88E-03	1.84E-06	0.000657458	2.30E-01	0.001672572	0.001793314	522.7049011	3.25E-14	0.010199695	11087.42374	0.073925316	3.30610000000000e-319	0.166063162	3.98E-05	107.2783698	0.088501039	0.000468764	0.638347954	3.80000000000000e-322	0.210941115	7.64E-33	9.95E-11	6.59540000000000e-319	1.12930000000000e-319	42.1977296
1	0.016442303	2.403853888	3.72E-09	0.090041973	0.003750877	8.86E-05	0.014121485	7.79E-12	0.008695821	0.942172884	0.005964674	0.049244504	5.55E-03	2.56E-06	0.000580044	1.65E-01	0.001649018	0.001803543	522.9092072	7.90E-14	0.015514961	11087.67547	0.076469277	3.30610000000000e-319	0.166065937	3.98E-05	106.8354782	0.088766926	0.000475801	0.649009265	4.25000000000000e-322	0.206743458	1.79E-32	1.11E-10	6.86806000000000e-319	1.18274000000000e-319	41.93782552
1.1	0.019905118	2.869611206	4.12E-09	0.090288489	1.76E-03	3.43E-05	0.014551646	8.07E-12	0.006215072	0.935989152	0.006323872	0.048400149	6.21E-03	3.42E-06	0.00049576	1.17E-01	0.001623855	0.001810115	523.1133189	1.48E-13	0.021461336	11087.94483	0.078990983	3.30610000000000e-319	0.166069005	3.98E-05	106.3587722	0.088747894	0.000481369	0.657508748	4.64000000000000e-322	0.204825846	3.34E-32	1.22E-10	7.16360000000000e-319	1.22716000000000e-319	41.65942332
1.2	0.023611089	3.369711011	4.53E-09	0.090534273	7.52E-04	1.33E-05	0.014904724	8.31E-12	0.004398891	0.92944804	0.00664096	0.047551546	6.89E-03	4.30E-06	0.000412005	8.25E-02	0.001597413	0.001814433	523.3169186	2.36E-13	0.027801392	11088.22842	0.081491222	3.30610000000000e-319	0.166072366	3.98E-05	105.8508076	0.088827652	0.00048591	0.66445094	5.10000000000000e-322	0.203394546	5.55E-32	1.33E-10	7.45850000000000e-319	1.27163000000000e-319	41.36592133
1.3	0.027482201	3.892594625	4.94E-09	0.090778176	2.97E-04	5.15E-06	0.01521425	8.51E-12	0.003094015	0.922728445	0.006924994	0.04670195	7.56E-03	5.14E-06	0.000334767	5.76E-02	0.001570014	0.001817362	523.51981	3.37E-13	0.034374094	11088.5229	0.083970746	3.30610000000000e-319	0.166076019	3.98E-05	105.3142292	0.089079267	0.000489811	0.670408928	5.50000000000000e-322	0.201478152	8.39E-32	1.45E-10	7.77570000000000e-319	1.31486000000000e-319	41.06066531
1.4	0.031465212	4.430500817	5.35E-09	0.091019579	1.21E-04	2.00E-06	0.015499105	8.68E-12	2.17E-03	0.915942754	0.0071841	0.045853402	8.23E-03	5.92E-06	2.67E-04	4.01E-02	0.001541949	0.001819434	523.7218716	4.45E-13	0.041083289	11088.82519	0.086430273	3.30610000000000e-319	0.166079964	3.98E-05	104.7517391	0.089461138	0.000493346	0.67579851	5.90000000000000e-322	0.198605945	1.17E-31	1.56E-10	8.11384000000000e-319	1.35750000000000e-319	40.7467338
1.5	0.035537602	4.980150916	5.77E-09	0.09125821	5.25E-05	7.73E-07	0.015771932	8.85E-12	1.52E-03	0.909136367	0.007424768	0.045007268	8.89E-03	6.60E-06	2.11E-04	2.78E-02	0.001513471	0.001820977	523.9230282	5.56E-13	0.047896851	11089.13259	0.08887049	3.30610000000000e-319	0.166084201	3.98E-05	104.1660652	0.089951411	0.000496682	0.680876616	6.27000000000000e-322	0.194673446	1.54E-31	1.67E-10	8.47486000000000e-319	1.40196000000000e-319	40.42682467
1.6	0.039695118	5.540898205	6.19E-09	0.091493999	2.17E-05	3.00E-07	0.016039037	9.00E-12	1.06E-03	0.902321164	0.00765189	0.04416438	9.56E-03	7.16E-06	1.64E-04	1.93E-02	0.001484791	0.001822192	524.1232327	6.68E-13	0.054812851	11089.44281	0.09129205	3.30610000000000e-319	0.16608873	3.98E-05	103.5599314	0.090515565	0.000499918	0.685796753	6.70000000000000e-322	0.189747983	1.93E-31	1.79E-10	8.85627000000000e-319	1.44643000000000e-319	40.10322497
1.7	0.043942363	6.113365869	6.62E-09	0.091726967	1.44E-05	1.16E-07	0.016302362	9.16E-12	7.40E-04	0.895492149	0.007869017	0.043325215	1.02E-02	7.62E-06	1.28E-04	1.34E-02	0.001456075	0.001823204	524.322456	7.82E-13	0.061842927	11089.75396	0.093695578	3.30610000000000e-319	0.166093551	3.98E-05	102.936029	0.09111201	0.000503106	0.690645193	7.07000000000000e-322	0.183963619	2.34E-31	1.90E-10	9.26116000000000e-319	1.49025000000000e-319	39.77782758
1.8	0.048293361	6.699506181	7.05E-09	0.091957183	8.99E-06	4.50E-08	0.016563645	9.30E-12	5.17E-04	0.88862627	0.008078669	0.042490088	1.09E-02	7.96E-06	9.85E-05	9.25E-03	0.001427459	0.00182409	524.5206794	8.97E-13	0.069013671	11090.0645	0.09608167	3.30610000000000e-319	0.166098664	3.98E-05	102.2969897	0.091732071	0.000506272	0.695459891	7.46000000000000e-322	0.177497633	2.76E-31	2.02E-10	9.66540000000000e-319	1.53290000000000e-319	39.45216855
1.9	0.052760983	7.301118209	7.48E-09	0.092184725	4.51E-06	1.74E-08	0.01682298	9.45E-12	3.62E-04	0.881700175	0.008282613	0.041659148	1.15E-02	8.21E-06	7.58E-05	6.41E-03	0.001399043	0.001824897	524.7178911	1.01E-12	0.076349653	11090.37321	0.098450892	3.30610000000000e-319	0.16610407	3.98E-05	101.6453625	0.092360478	0.000509426	0.700260536	7.90000000000000e-322	0.170511612	3.20E-31	2.13E-10	1.00913000000000e-318	1.57735000000000e-319	39.12747556
2	0.057355817	7.919690827	7.91E-09	0.092409662	1.96E-06	6.75E-09	0.017080296	9.59E-12	2.53E-04	0.874692981	0.008482074	0.040832467	1.22E-02	8.39E-06	5.84E-05	4.44E-03	0.001370905	0.001825654	524.9140834	1.13E-12	0.083871294	11090.67912	0.100803785	3.30610000000000e-319	0.166109768	3.98E-05	100.9835912	0.092990097	0.000512573	0.705054332	8.30000000000000e-322	0.163147407	3.67E-31	2.25E-10	1.05279500000000e-318	1.62123000000000e-319	38.80471431
2.1	0.062087549	8.556593945	8.35E-09	0.092632057	7.67E-07	2.62E-09	0.017335683	9.74E-12	1.78E-04	0.867584343	0.008677895	0.040010076	1.28E-02	8.52E-06	4.50E-05	3.08E-03	0.001343102	0.001826379	525.1092512	1.26E-12	0.091597361	11090.98149	0.103140861	3.30610000000000e-319	0.166115759	3.98E-05	100.3139968	0.093619932	0.000515715	0.709843406	8.74000000000000e-322	0.155532589	4.15E-31	2.36E-10	1.09544000000000e-318	1.66564000000000e-319	38.48463119
2.2	0.066964995	9.213082215	8.79E-09	0.092851968	3.00E-07	1.01E-09	0.017589211	9.88E-12	1.25E-04	0.86035489	0.008870653	0.039191963	1.35E-02	8.61E-06	3.48E-05	2.14E-03	0.001315673	0.001827082	525.3033912	1.38E-12	0.099545052	11091.27974	0.105462609	3.30610000000000e-319	0.166122042	3.98E-05	99.63876203	0.09424964	0.000518853	0.714628728	9.20000000000000e-322	0.147780648	4.65E-31	2.48E-10	1.13917000000000e-318	1.70950000000000e-319	38.16779001
2.3	0.071996068	9.890288914	9.23E-09	0.093069448	1.18E-07	3.93E-10	0.017840932	1.00E-11	8.77E-05	0.852986684	0.009060741	0.038378094	1.41E-02	8.68E-06	2.71E-05	1.49E-03	0.001288648	0.001827771	525.4965006	1.51E-12	0.107729947	11091.57348	0.107769492	3.30610000000000e-319	0.166128618	3.98E-05	98.95991865	0.09487908	0.000521988	0.719410747	9.63000000000000e-322	0.139991294	5.19E-31	2.60E-10	1.18290000000000e-318	1.75275000000000e-319	37.85460341
2.4	0.07718775	10.58922207	9.68E-09	0.093284548	4.61E-08	1.52E-10	0.018090887	1.02E-11	6.17E-05	0.84546357	0.009248423	0.037568426	1.48E-02	8.74E-06	2.13E-05	1.03E-03	0.001262043	0.00182845	525.6885779	1.64E-12	0.116165984	11091.8624	0.110061948	3.30610000000000e-319	0.166135486	3.98E-05	98.27933878	0.095508181	0.00052512	0.724189652	1.00300000000000e-321	0.132251032	5.75E-31	2.71E-10	1.22435000000000e-318	1.79660000000000e-319	37.54535924
2.5	0.082546115	11.31076556	1.01E-08	0.093497313	1.81E-08	5.89E-11	0.018339109	1.03E-11	4.35E-05	0.837771377	0.009433875	0.036762913	1.54E-02	8.80E-06	1.69E-05	7.19E-04	0.001235869	0.001829121	525.8796215	1.78E-12	0.124865485	11092.14633	0.112340392	3.30610000000000e-319	0.166142647	3.98E-05	97.59872846	0.096136915	0.00052825	0.728965478	1.04200000000000e-321	0.124633944	6.34E-31	2.83E-10	1.26369000000000e-318	1.84044000000000e-319	37.24024249
2.6	0.088076348	12.05568193	1.06E-08	0.093707786	7.08E-09	2.28E-11	0.018585625	1.04E-11	3.07E-05	0.829898042	0.009617213	0.035961517	1.60E-02	8.86E-06	1.36E-05	5.00E-04	0.001210128	0.001829786	526.0696304	1.92E-12	0.133839198	11092.42518	0.114605217	3.30610000000000e-319	0.166150101	3.98E-05	96.91962434	0.096765273	0.000531378	0.733738159	1.08000000000000e-321	0.117202556	6.96E-31	2.95E-10	1.30310000000000e-318	1.88430000000000e-319	36.93935364
2.7	0.093782783	12.82461589	1.10E-08	0.093916005	2.77E-09	8.85E-12	0.018830457	1.06E-11	2.16E-05	0.821833666	0.00979851	0.035164211	1.67E-02	8.93E-06	1.12E-05	3.47E-04	0.00118482	0.001830445	526.2586036	2.07E-12	0.143096342	11092.69889	0.116856794	3.30610000000000e-319	0.166157848	3.98E-05	96.24339295	0.09739324	0.000534505	0.738507549	1.12600000000000e-321	0.110008718	7.62E-31	3.07E-10	1.34244000000000e-318	1.92755000000000e-319	36.64272383
2.8	0.099668934	13.61809804	1.15E-08	0.094122009	1.09E-09	3.43E-12	0.019073622	1.07E-11	1.53E-05	0.813570532	0.009977809	0.034370987	1.73E-02	9.01E-06	9.33E-06	2.41E-04	1.16E-03	0.001831101	526.4465405	2.22E-12	0.152644658	11092.96752	0.119095472	3.30610000000000e-319	0.166165886	3.98E-05	95.57123231	0.098020795	0.00053763	0.743273426	1.16000000000000e-321	0.103094501	8.31E-31	3.19E-10	1.38172400000000e-318	1.96840000000000e-319	36.35032762
2.9	0.105737524	14.43654872	1.20E-08	0.094325832	4.26E-10	1.33E-12	0.019315129	1.09E-11	1.08E-05	0.805103086	0.010155136	0.033581852	1.79E-02	9.11E-06	7.96E-06	1.68E-04	1.14E-03	0.001831752	526.6334402	2.37E-12	0.162490449	11093.23112	0.121321578	3.30610000000000e-319	0.166174216	3.98E-05	94.90417579	0.098647905	0.000540754	0.748035486	1.20000000000000e-321	0.096493067	9.05E-31	3.30E-10	1.42106600000000e-318	1.99240000000000e-319	36.06209384
3	0.111990526	15.28028224	1.25E-08	0.094527507	1.67E-10	5.15E-13	0.019554984	1.10E-11	7.59E-06	0.796427892	0.0103305	0.032796838	1.85E-02	9.22E-06	6.92E-06	1.16E-04	1.11E-03	0.001832399	526.8193024	2.53E-12	0.172638627	11093.4898	0.123535423	3.30610000000000e-319	0.166182838	3.98E-05	94.2430977	0.099274523	0.000543877	0.752793346	1.24500000000000e-321	0.09022952	9.83E-31	3.42E-10	1.46047300000000e-318	2.02127000000000e-319	35.77791469
3.1	0.118429195	16.14951135	1.29E-08	0.094727064	6.53E-11	1.99E-13	0.019793185	1.11E-11	5.35E-06	0.787543566	0.010503901	0.032015999	1.91E-02	9.36E-06	6.15E-06	8.04E-05	1.09E-03	0.001833042	527.0041264	2.70E-12	0.183092766	11093.74371	0.125737296	3.30610000000000e-319	0.16619175	3.98E-05	93.58872053	0.099900587	0.000546997	0.757546533	1.28500000000000e-321	0.084321741	1.06E-30	3.54E-10	1.49867400000000e-318	2.03630000000000e-319	35.49765362
3.2	0.125054104	17.04435204	1.34E-08	0.094924533	2.56E-11	7.72E-14	0.020029726	1.13E-11	3.76E-06	0.778450686	0.010675333	0.031239411	1.97E-02	9.52E-06	5.56E-06	5.55E-05	1.06E-03	0.001833681	527.1879118	2.87E-12	0.193855147	11093.993	0.127927467	3.30610000000000e-319	0.166200952	3.98E-05	92.9416235	0.100526023	0.000550116	0.762294493	1.32400000000000e-321	0.078781172	1.15E-30	3.66E-10	1.53369300000000e-318	2.06510000000000e-319	35.22115215
3.3	0.131865184	17.96482882	1.39E-08	0.095119941	1.00E-11	2.99E-14	0.020264592	1.14E-11	2.64E-06	0.769151692	0.010844786	0.030467174	2.04E-02	9.69E-06	5.12E-06	3.83E-05	1.04E-03	0.001834317	527.3706583	3.04E-12	0.204926815	11094.23785	0.130106189	3.30610000000000e-319	0.166210443	3.98E-05	92.302252	0.101150743	0.000553233	0.767036583	1.36400000000000e-321	0.073613577	1.24E-30	3.79E-10	1.56859400000000e-318	2.07950000000000e-319	34.94823572
3.4	0.138861768	18.91088018	1.44E-08	0.095313314	3.93E-12	1.16E-14	0.020497767	1.15E-11	1.85E-06	0.759650768	0.011012244	0.029699415	2.10E-02	9.89E-06	4.79E-06	2.63E-05	1.02E-03	0.001834949	527.5523655	3.22E-12	0.216307641	11094.47845	0.132273699	3.30610000000000e-319	0.166220223	3.98E-05	91.67092793	0.101774649	0.000556348	0.771772078	1.41000000000000e-321	0.068819758	1.34E-30	3.91E-10	1.60361400000000e-318	2.10897000000000e-319	34.67871878
3.5	0.146042626	19.88236448	1.49E-08	0.095504677	1.54E-12	4.49E-15	0.020729226	1.16E-11	1.30E-06	0.749953716	0.011177691	0.028936282	2.16E-02	1.01E-05	4.54E-06	1.80E-05	9.97E-04	0.001835578	527.7330332	3.40E-12	0.227996381	11094.71499	0.134430217	3.30610000000000e-319	0.166230288	3.98E-05	91.0478604	0.10239763	0.000559459	0.77650017	1.45000000000000e-321	0.064396235	1.44E-30	4.03E-10	1.63851000000000e-318	2.12460000000000e-319	34.41240923
3.6	0.153406015	20.87906605	1.54E-08	0.095694054	6.03E-13	1.74E-15	0.020958942	1.18E-11	9.05E-07	0.740067823	0.011341109	0.028177948	2.21E-02	1.04E-05	4.35E-06	1.23E-05	9.75E-04	0.001836202	527.9126611	3.59E-12	0.239990744	11094.94767	0.136575945	3.30610000000000e-319	0.16624064	3.98E-05	90.4331568	0.103019563	0.000562566	0.781219979	1.48700000000000e-321	0.060335876	1.55E-30	4.15E-10	1.67347000000000e-318	2.15340000000000e-319	34.14911214
3.7	0.160949719	21.90070146	1.59E-08	0.095881467	2.36E-13	6.74E-16	0.021186881	1.19E-11	6.30E-07	0.730001721	0.011502479	0.027424608	2.27E-02	1.06E-05	4.21E-06	8.34E-06	9.54E-04	0.001836824	528.091249	3.79E-12	0.25228746	11095.17668	0.138711074	3.30610000000000e-319	0.166251275	3.98E-05	89.82683386	0.10364032	0.00056567	0.78593055	1.52000000000000e-321	0.056628492	1.67E-30	4.27E-10	1.70849000000000e-318	2.16840000000000e-319	33.88863309
3.8	0.168671095	22.94692598	1.64E-08	0.096066938	9.25E-14	2.61E-16	0.021413007	1.20E-11	4.37E-07	0.719765242	0.011661781	0.02667648	2.33E-02	1.09E-05	4.10E-06	5.64E-06	9.33E-04	0.001837441	528.2687968	3.98E-12	0.264882358	11095.40222	0.140835777	3.30610000000000e-319	0.166262192	3.98E-05	89.22882859	0.104259759	0.000568768	0.790630864	1.56000000000000e-321	0.05326138	1.79E-30	4.40E-10	1.74459000000000e-318	2.19667000000000e-319	33.6307808
3.9	0.176567119	24.01734007	1.69E-08	0.096250488	3.62E-14	1.01E-16	0.02163728	1.22E-11	3.02E-07	0.709369271	0.011818997	0.025933802	2.39E-02	1.12E-05	4.02E-06	3.80E-06	9.12E-04	0.001838055	528.4453044	4.19E-12	0.277770436	11095.62448	0.142950216	3.30610000000000e-319	0.16627339	3.98E-05	88.63900903	0.104877735	0.00057186	0.79531984	1.60000000000000e-321	0.050219831	1.91E-30	4.52E-10	1.77732700000000e-318	2.21170000000000e-319	33.37536951
4	0.184634428	25.11149584	1.74E-08	0.096432136	1.42E-14	3.92E-17	0.021859655	1.23E-11	2.08E-07	0.698825604	0.011974105	0.025196832	2.45E-02	1.15E-05	3.96E-06	2.54E-06	8.91E-04	0.001838666	528.6207717	4.39E-12	0.290945941	11095.84363	0.145054537	3.30610000000000e-319	0.166284866	3.98E-05	88.05718454	0.105494091	0.000574946	0.799996346	1.64000000000000e-321	0.047487586	2.05E-30	4.64E-10	1.80904000000000e-318	2.23990000000000e-319	33.12222075
4.1	0.192869367	26.22890347	1.79E-08	0.096611903	5.56E-15	1.52E-17	0.022080084	1.24E-11	1.43E-07	0.688146801	0.012127087	0.024465848	2.51E-02	1.18E-05	3.92E-06	1.70E-06	8.71E-04	0.001839272	528.7951987	4.60E-12	0.304402448	11096.05985	0.147148878	3.30610000000000e-319	0.166296618	3.98E-05	87.48311551	0.106108669	0.000578024	0.804659199	1.68000000000000e-321	0.045047255	2.19E-30	4.77E-10	1.83859600000000e-318	2.25550000000000e-319	32.87116486
4.2	0.201268033	27.36903751	1.85E-08	0.096789807	2.18E-15	5.89E-18	0.02229852	1.25E-11	9.77E-08	0.677346048	0.012277923	0.023741144	2.56E-02	1.22E-05	3.89E-06	1.12E-06	8.51E-04	0.001839875	528.9685854	4.82E-12	0.318132933	11096.27331	0.149233362	3.30610000000000e-319	0.166308644	3.98E-05	86.91652266	0.106721302	0.000581094	0.809307177	1.71400000000000e-321	0.042880685	2.34E-30	4.89E-10	1.86586400000000e-318	2.28377000000000e-319	32.62204209
4.3	0.209826312	28.53134293	1.90E-08	0.096965867	8.54E-16	2.28E-18	0.022514909	1.26E-11	6.66E-08	0.666437017	0.012426594	0.023023029	2.62E-02	1.25E-05	3.86E-06	7.40E-07	8.31E-04	0.001840475	529.1409318	5.04E-12	0.33212986	11096.48414	0.151308101	3.30610000000000e-319	0.166320942	3.98E-05	86.3570955	0.10733182	0.000584154	0.813939024	1.75400000000000e-321	0.040969296	2.50E-30	5.02E-10	1.89319500000000e-318	2.29997000000000e-319	32.37470344
4.4	0.218539924	29.71524102	1.95E-08	0.097140101	3.34E-16	8.84E-19	0.022729198	1.28E-11	4.54E-08	0.655433741	0.012573083	0.022311829	2.67E-02	1.29E-05	3.85E-06	4.84E-07	8.12E-04	0.001841071	529.3122382	5.26E-12	0.34638525	11096.6925	0.153373198	3.30610000000000e-319	0.166333509	3.98E-05	85.80450025	0.107940052	0.000587205	0.818553452	1.79000000000000e-321	0.039294367	2.66E-30	5.14E-10	1.91938600000000e-318	2.32760000000000e-319	32.12901114
4.5	0.227404462	30.92013491	2.01E-08	0.097312528	1.31E-16	3.42E-19	0.022941331	1.29E-11	3.08E-08	0.644350486	0.012717372	0.021607881	2.73E-02	1.32E-05	3.84E-06	3.15E-07	7.93E-04	0.001841663	529.4825046	5.49E-12	0.36089076	11096.89851	0.155428745	3.30610000000000e-319	0.166346342	3.98E-05	85.25838692	0.108545819	0.000590243	0.823149152	1.82300000000000e-321	0.037837286	2.84E-30	5.27E-10	1.94563500000000e-318	2.33780000000000e-319	31.88483902
4.6	0.236415423	32.14541489	2.06E-08	0.097483165	5.13E-17	1.33E-19	0.023151254	1.30E-11	2.10E-08	0.633201636	0.012859444	0.020911532	2.78E-02	1.36E-05	3.84E-06	2.04E-07	7.74E-04	0.001842251	529.6517312	5.72E-12	0.375637758	11097.10229	0.157474826	3.30610000000000e-319	0.166359438	3.98E-05	84.71839576	0.109148946	0.00059327	0.827724801	1.86000000000000e-321	0.036579764	3.02E-30	5.39E-10	1.97176000000000e-318	2.34503000000000e-319	31.64207249
4.7	0.24556825	33.39046322	2.11E-08	0.097652031	2.01E-17	5.14E-20	0.023358908	1.31E-11	1.43E-08	0.622001587	0.012999284	0.020223139	2.84E-02	1.40E-05	3.84E-06	1.31E-07	7.56E-04	0.001842836	529.8199182	5.95E-12	0.390617388	11097.30395	0.159511516	3.30610000000000e-319	0.166372795	3.98E-05	84.18416297	0.109749254	0.000596283	0.832279061	1.89700000000000e-321	0.035504014	3.21E-30	5.52E-10	1.99801000000000e-318	2.34503000000000e-319	31.40060855
4.8	0.254858358	34.65465875	2.17E-08	0.097819143	7.88E-18	1.99E-20	0.023564237	1.32E-11	9.79E-09	0.610764644	0.013136878	0.019543067	2.89E-02	1.44E-05	3.84E-06	8.35E-08	7.37E-04	0.001843418	529.9870659	6.19E-12	0.405820644	11097.50357	0.16153888	3.30610000000000e-319	0.16638641	3.98E-05	83.65532564	0.110346563	0.000599282	0.836810592	1.93000000000000e-321	0.034592891	3.41E-30	5.64E-10	2.02426000000000e-318	2.34503000000000e-319	31.16035543
4.9	0.264281163	35.93738105	2.22E-08	0.09798452	3.09E-18	7.71E-21	0.023767182	1.34E-11	6.77E-09	0.599504933	0.013272211	0.018871686	2.94E-02	1.48E-05	3.84E-06	5.29E-08	7.19E-04	0.001843996	530.1531747	6.43E-12	0.421238429	11097.70126	0.163556978	3.30610000000000e-319	0.166400278	3.98E-05	83.13152612	0.110940695	0.000602265	0.841318053	1.97000000000000e-321	0.033830008	3.62E-30	5.77E-10	2.05051000000000e-318	2.34503000000000e-319	30.92123229
5	0.273832114	37.23801412	2.28E-08	0.098148179	1.21E-18	2.99E-21	0.023967688	1.35E-11	4.75E-09	0.588236316	0.013405272	0.01820937	3.00E-02	1.51E-05	3.85E-06	3.33E-08	7.01E-04	0.00184457	530.3182448	6.67E-12	0.436861616	11097.89707	0.16556586	3.30610000000000e-319	0.166414397	3.98E-05	82.61241566	0.111531473	0.000605232	0.845800109	2.00600000000000e-321	0.033199825	3.84E-30	5.90E-10	2.07453700000000e-318	2.34503000000000e-319	30.6831687
5.1	0.283506711	38.55594982	2.34E-08	0.09831014	4.74E-19	1.16E-21	0.024165696	1.36E-11	3.40E-09	0.57697232	0.013536048	0.017556494	3.05E-02	1.55E-05	3.86E-06	2.08E-08	6.84E-04	0.00184514	530.4822767	6.92E-12	0.452681104	11098.09107	0.167565573	3.30610000000000e-319	0.166428764	3.98E-05	82.09765749	0.11211872	0.000608182	0.850255435	2.04000000000000e-321	0.032687703	4.07E-30	6.03E-10	2.09970500000000e-318	2.34503000000000e-319	30.44610413
5.2	0.293300529	39.89059072	2.39E-08	0.098470422	1.86E-19	4.49E-22	0.024361152	1.37E-11	2.50E-09	0.565726073	0.013664529	0.016913433	3.10E-02	1.59E-05	3.87E-06	1.29E-08	6.67E-04	0.001845707	530.6452709	7.17E-12	0.468687871	11098.28333	0.169556154	3.30610000000000e-319	0.166443375	3.98E-05	81.58692933	0.112702264	0.000611113	0.854682721	2.08000000000000e-321	0.032279951	4.32E-30	6.15E-10	2.12271400000000e-318	2.34503000000000e-319	30.20998728
