-999	"MyLake model input data time series for Lake 227, accessed from https://github.com/biogeochemistry/ELA_MyLake_model"																															
Year	Month	Day	Global_rad (MJ/m2)	Cloud_cov (-)	Air_temp (deg C)	Relat_hum (%)	Air_press (hPa)	Wind_speed_L227_10m (m/s)	Precipitation (mm/day)	Inflow (m3/day)	Inflow_T (deg C)	Inflow_C	Inflow_S (kg/m3)	Inflow_TP (mg/m3)	Inflow_DOP (mg/m3)	Inflow_Chla (mg/m3)	Inflow_DOC (mg/m3)	Inflow_DIC	Inflow_O	Inflow_NO3 (mg/m3)	Inflow_NH4 (mg/m3)	Inflow_SO4 (mg/m3)	Inflow_Fe2 (mg/m3)	Inflow_Ca2 (mg/m3)	Inflow_pH	Inflow_CH4	Inflow_Fe3	Inflow_Al3	Inflow_SiO4	Inflow_SiO2	Inflow_diatom	Inflow_POC (kg/m3)
1991	10	22	NaN	0.5	1.75	55	948	3.333865952	0.6	294	5.62	0	0	114.80	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	23	NaN	0.412	-1.75	57	950	1.890931336	8.6	4214	0.00	0	0	126.80	0	0	37320	8000	10000	10	23	5236.666667	510.1348913	2963.333333	4.636666667	0	113.198442	0	0	6823.333333	0	0
1991	10	24	NaN	0.162	-2.25	47	960	2.261956894	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	25	NaN	0.912	-2	54	964	0.825808148	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	26	NaN	0.538	0	57	962	1.878975278	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	27	NaN	0.538	3.5	60	959	3.030892983	0	0	7.05	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	28	NaN	0.625	7	62	959	3.697394739	17.2	8428	9.92	0	0	114.80	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	29	NaN	0.712	-1.75	67	953	3.985374165	1.2	588	0.00	0	0	114.80	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	30	NaN	0.625	-7	68	948	1.543882521	0	0	0.00	0	0	18.00	0	0	40280	8000	10000	9.666666667	25.66666667	4553.333333	570.1507609	3036.666667	4.573333333	0	126.5159057	0	0	5936.666667	0	0
1991	10	31	NaN	0.712	-6.25	64	951	1.50794972	0.6	294	0.00	0	0	114.80	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	1	NaN	0.912	-6.75	65	947	4.223202776	22.8	11172	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	2	NaN	0.838	-11.5	67	948	5.58309126	4.2	2058	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	3	NaN	0.75	-13.5	56	948	3.019712453	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	4	NaN	0.662	-12.75	56	944	1.148944847	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	5	NaN	0.588	-12.25	67	946	2.564154335	3	1470	0.00	0	0	10.50	0	0	33060	8000	10000	18.5	20	4605	339.6352619	2500	0	0	75.36473811	0	0	6025	0	0
1991	11	6	NaN	0.375	-16.5	52	949	3.018936925	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	7	NaN	0.912	-12.5	41	947	2.309845753	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	8	NaN	0.912	-5.75	93	938	2.94862238	0.6	294	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	9	NaN	0.712	-4.75	60	938	2.371177098	4.8	2352	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	10	NaN	0.375	-10	46	943	1.914908079	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	11	NaN	0.538	-6	42	935	2.803534002	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	12	NaN	0.588	-1	56	942	2.912689579	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	13	NaN	0.875	2.25	69	949	1.926864137	0	0	6.03	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	14	NaN	0.088	-1.25	39	959	1.675528412	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	15	NaN	0	-4	44	960	1.567794637	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	16	NaN	0.662	-2.25	54	951	2.513292619	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	17	NaN	0.662	-1	57	952	3.091513428	9.5	4655	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	18	NaN	0.712	0.5	60	957	2.27468848	9.1	4459	4.59	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	19	NaN	0.212	-3.25	57	956	2.789315987	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	20	NaN	0.338	-5.25	49	957	1.23270188	3.4	1666	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	21	NaN	1	-5.25	92	955	1.747329387	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	22	NaN	1	-11.25	89	955	2.453447702	0	0	0.00	0	0	12.00	0	0	24660	8000	10000	35	25	4260	335.5432708	2040	0	0	74.45672922	0	0	5855	0	0
1991	11	23	NaN	0.588	-13.5	66	955	2.334533397	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	24	NaN	1	-17	87	955	2.478135346	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	25	NaN	1	-16	99	948	0.969410097	0.2	98	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	26	NaN	0.588	-12.5	63	947	2.190155919	3.7	1813	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	27	NaN	0.5	-10.75	46	948	1.783262188	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	28	NaN	0.412	-11.5	50	951	1.376303829	0.6	294	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	29	NaN	0.838	-6.5	73	951	2.166243804	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	30	NaN	0.712	-16	86	951	3.176756889	1.3	637	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	1	NaN	0.75	-25.75	70	949	2.772836015	0.2	98	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	2	NaN	1	-25	94	946	1.807174304	3.2	1568	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	3	NaN	0.788	-19.5	79	950	2.309845753	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	4	NaN	0.375	-28	59	947	0.81385209	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	5	NaN	1	-22.5	91	946	0.45478259	0.2	98	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	6	NaN	0.912	-17	60	952	1.172856963	9.4	4606	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	7	NaN	0.538	-13.5	52	956	1.352391713	1.9	931	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	8	NaN	1	-11.25	83	954	1.113012047	1.4	686	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	9	NaN	0.912	-9	81	949	1.196833706	0.4	196	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	10	NaN	0.75	-6.25	71	947	3.104180387	0	0	0.00	0	0	13.50	0	0	24060	8000	10000	67.5	30	4445	306.899333	2400	4.675	0	68.10066697	0	0	6750	0	0
1991	12	11	NaN	0.838	-3.75	73	940	3.276218365	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	12	NaN	1	-3	98	931	2.839402175	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	13	NaN	0.288	-11.5	54	944	2.064455743	8	3920	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	14	NaN	0.912	-20	69	951	2.371177098	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	15	NaN	0.788	-24.5	48	952	1.400280572	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	16	NaN	0.162	-14.75	47	958	1.639595611	3.3	1617	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	17	NaN	0.288	-20	51	962	2.600022509	0.4	196	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	18	NaN	0	-18.5	49	963	1.495993662	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	19	NaN	0	-12	46	964	3.526843189	4.4	2156	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	20	NaN	0.412	-7	48	965	2.789315987	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	21	NaN	0	-5.75	43	964	2.816976488	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	22	NaN	0.838	-2.5	56	954	2.525248676	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	23	NaN	0.212	-8.5	34	951	1.651616297	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	24	NaN	0.75	-7.5	60	948	1.340435655	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	25	NaN	0.338	-4.75	60	952	2.407045272	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	26	NaN	0.838	-5.5	50	943	1.795218246	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	27	NaN	0.75	-6.5	60	934	2.537204734	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	28	NaN	0.538	-6	52	932	2.190155919	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	29	NaN	0.25	-6.25	34	945	0.837764206	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	30	NaN	0.75	-6	78	944	1.029255014	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	31	NaN	0.75	-3	55	947	1.400280572	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	1	NaN	0.25	-1	50	956	1.795218246	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	2	NaN	0.125	-0.75	53	965	2.441491644	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	3	NaN	0.088	-0.5	56	962	3.129643558	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	4	NaN	0.288	-5.25	48	957	1.628415082	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	5	NaN	0.125	-1	45	952	3.333090424	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	6	NaN	0.338	-6	59	949	2.094378202	0.2	98	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	7	NaN	0.625	-8.75	64	949	2.369690669	5.6	2744	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	8	NaN	1	-9.75	88	950	1.531926463	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	9	NaN	0.838	-16	80	948	1.077143873	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	10	NaN	0.875	-12	87	945	0.849720264	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	11	NaN	0.625	-5.5	69	941	1.890931336	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	12	NaN	0.038	-9.5	61	949	2.417514901	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	13	NaN	0.838	-20.25	89	949	1.065123188	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	14	NaN	0.788	-26.75	70	943	1.986709054	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	15	NaN	0.625	-27	61	940	1.926864137	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	16	NaN	0.662	-21.5	56	953	2.059220929	2.1	1029	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	17	NaN	0.75	-27.75	67	949	2.971048067	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	18	NaN	0.125	-26.75	62	957	1.639595611	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	19	NaN	0.462	-20	60	959	1.220745822	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	20	NaN	0.162	-12.75	62	958	2.4078208	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	21	NaN	0.838	-7.5	74	958	1.495993662	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	22	NaN	0.588	-5.5	72	959	2.528997062	5.6	2744	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	23	NaN	0.662	-18.5	67	960	3.287463522	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	24	NaN	0.412	-22	87	962	0.837764206	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	25	NaN	0.625	-17.75	89	962	1.160900905	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	26	NaN	0.212	-17.5	63	960	1.376303829	0.9	441	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	27	NaN	0.5	-13	76	953	2.155709547	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	28	NaN	0.462	-3.75	61	953	2.984555181	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	29	NaN	0.162	-3.25	55	954	1.941082152	4.2	2058	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	30	NaN	0.288	-4.5	57	950	1.68748447	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	31	NaN	0.462	-11	53	953	2.094378202	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	1	NaN	0.25	-5	54	958	2.969561638	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	2	NaN	0.75	-3	59	955	1.59177138	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	3	NaN	0.588	-5.75	51	960	2.513292619	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	4	NaN	0	-10	64	964	1.819130361	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	5	NaN	0.088	-6.75	52	958	1.101055989	1.7	833	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	6	NaN	0.75	-9	70	948	2.345713926	0.6	294	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	7	NaN	0.462	-15.5	54	951	2.345713926	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	8	NaN	0.838	-20.75	61	954	1.280590739	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	9	NaN	0.712	-17	66	956	2.528997062	2.3	1127	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	10	NaN	0	-17.25	60	958	2.585093593	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	11	NaN	0.288	-25.5	55	958	1.460125489	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	12	NaN	0.162	-20.25	57	957	2.010621169	3.9	1911	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	13	NaN	0.162	-10.75	62	958	1.101055989	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	14	NaN	0.75	-11	57	959	0.885653065	3.8	1862	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	15	NaN	0.625	-5.5	55	953	0.861676322	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	16	NaN	1	-4.5	89	946	1.472081547	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	17	NaN	0.375	-3.5	62	940	1.914908079	7.5	3675	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	18	NaN	0.838	-4.5	83	933	1.364347771	1.9	931	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	19	NaN	0.125	-11	57	939	2.166243804	7.3	3577	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	20	NaN	0.375	-12.75	52	939	2.76908763	1.7	833	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	21	NaN	0.538	-14.25	60	947	1.400280572	1.6	784	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	22	NaN	0.75	-10	53	951	1.316458912	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	23	NaN	0.25	-9.5	56	956	1.460125489	1.7	833	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	24	NaN	0	-7.25	56	962	1.017298956	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	25	NaN	0.162	-7.75	52	959	2.264218851	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	26	NaN	0.838	-1.25	97	958	2.250000836	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	27	NaN	0.912	-5.5	89	950	1.50794972	5.6	2744	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	28	NaN	0.912	-13.25	86	939	2.010621169	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	29	NaN	1	-9.5	97	938	2.637441738	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	1	NaN	1	-4	99	943	1.962732311	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	2	NaN	0.912	-2.75	85	946	1.256613996	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	3	NaN	0.962	0	93	949	2.010621169	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	4	NaN	1	0.75	90	952	1.388259887	0	0	4.80	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	5	NaN	1	2	88	951	2.670337054	1.6	784	5.82	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	6	NaN	0.912	1.5	83	951	1.579750695	2.3	1127	5.41	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	7	NaN	0.875	0.75	83	954	1.890931336	9.4	4606	4.80	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	8	NaN	0.838	-8	82	959	2.130311003	0.2	98	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	9	NaN	1	-15.25	84	955	2.297889695	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	10	NaN	1	-15	92	953	1.244657938	0.2	98	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	11	NaN	0.912	-9.5	85	958	1.807174304	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	12	NaN	0.788	-12	76	966	1.089099931	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	13	NaN	0.338	-8.5	78	965	0.873697007	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	14	NaN	0.538	-9.25	81	959	1.124968104	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	15	NaN	0.662	-7.75	74	951	2.410793658	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	16	NaN	0.375	-1	80	952	2.911978678	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	17	NaN	0.662	-12.5	73	948	1.890931336	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	18	NaN	0.288	-10	59	946	1.124968104	0	0	0.00	0	0	14.50	0	0	28380	8000	10000	65.5	90	3820	364.1872085	2375	4.91	0	80.81279147	0	0	7210	0	0
1992	3	19	NaN	1	-6.75	68	934	2.214068035	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	20	NaN	0.588	-12.25	81	935	1.292546797	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	21	NaN	0.162	-8.75	50	929	1.124968104	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	22	NaN	0.712	-4	76	930	1.256613996	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	23	NaN	0.912	1	61	935	0.885653065	0	0	5.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	24	NaN	0.838	1.25	64	940	2.09515373	0.4	196	5.21	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	25	NaN	0.338	-6.5	63	948	2.214068035	2.7	1323	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	26	NaN	0.588	-5.5	64	946	1.555838579	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	27	NaN	0.838	-4.25	89	942	1.579750695	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	28	NaN	1	0	89	948	2.585093593	3.6	1764	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	29	NaN	1	4	84	947	2.37040157	0	0	7.46	0	0	9.50	0	0	27540	8000	10000	73.5	40	3710	200.5075642	2400	0	0	44.49243575	0	0	7290	0	0
