"Location.ID","Sublocation","Station.ID","Date","Year","Time","Depth","End.Depth","Stratum","NO3","NO2","NH4","Susp.N","TDN","SRP","Susp.P","TDP","DIC","ELA.DIC","DOC","PC","chla","chla.hplc","Cl","SRSi","SO4","Conductivity","Na","K","Mg","Ca","Mn","TDFe","Fe2","Susp.Fe","pH.equil","pH.in.situ","Alkalinity","Org.acids","O2","H2S","TSS","Color","CH4","SO4.dnx","pH.rad","pCO2","Cl.dnx","DIC.pCO2","Analytical.ID","Sample.Note","Sample.Type","Field.Reference","Data.Set.ID"
227,"LA","CB",2014-08-20,14,NA,"0",NA,"EPI",-200,-200,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,NA,NA,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K453",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-03,14,NA,"0",NA,"EPI",-200,-200,-200,295,399,NA,32,11,NA,47,826,2260,-1111,NA,-1111,0.333,-1111,NA,NA,NA,NA,NA,NA,-1111,NA,74,NA,6.83,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K513",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-03,14,NA,NA,NA,"MET",-200,-200,-200,332,389,NA,30,8,NA,86,802,2320,-1111,NA,-1111,0.417,-1111,NA,NA,NA,NA,NA,NA,-1111,NA,82,NA,6.49,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K514",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-16,14,NA,"10",NA,NA,10,3,4782,675,5503,NA,144,50,NA,2338,1352,3510,-1111,NA,-1111,1.898,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,148,NA,6.19,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K571",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-16,14,NA,"4",NA,NA,0,1,293,799,669,NA,83,32,NA,619,782,4840,-1111,NA,-1111,0.966,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,291,NA,5.78,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K568",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-16,14,NA,"6",NA,NA,13,2,1685,312,1978,NA,67,10,NA,1258,910,1810,-1111,NA,-1111,1.382,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,73,NA,6.18,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K569",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-16,14,NA,"8",NA,NA,10,3,4261,544,3991,NA,121,20,NA,2008,1231,2880,-1111,NA,-1111,1.785,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,120,NA,6.19,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K570",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-16,14,NA,"0",NA,"EPI",5,1,30,396,323,NA,38,10,NA,60,835,2670,-1111,NA,-1111,0.334,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,71,NA,6.54,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K567",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-16,14,NA,NA,NA,"MET",0,5,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,NA,-200,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K572",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-29,14,NA,"0",NA,"EPI",18,1,39,412,387,NA,50,2,NA,47,810,3250,-1111,NA,-1111,0.319,-1111,NA,NA,NA,NA,NA,NA,-1111,NA,60,NA,7.17,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K611",NA,"LA",NA,"C01"
227,"LA","CB",2014-09-29,14,NA,NA,NA,"MET",15,2,47,433,351,NA,46,9,NA,69,833,3150,-1111,NA,-1111,0.361,-1111,NA,NA,NA,NA,NA,NA,-1111,NA,69,NA,6.67,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K612",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-15,14,NA,"10",NA,NA,13,3,6653,720,4331,NA,142,83,NA,2242,1277,3860,-1111,NA,-1111,1.946,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,153,NA,6.15,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K692",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-15,14,NA,"4",NA,NA,52,1,120,300,468,NA,37,16,NA,259,775,2110,-1111,NA,-1111,0.47,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,210,NA,6.01,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K689",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-15,14,NA,"6",NA,NA,13,2,2147,324,2397,NA,72,13,NA,1359,940,1920,-1111,NA,-1111,1.42,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,89,NA,6.14,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K690",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-15,14,NA,"8",NA,NA,15,3,4810,546,4375,NA,119,37,NA,1815,1173,2970,-1111,NA,-1111,1.798,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,123,NA,6.14,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K691",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-15,14,NA,"0",NA,"EPI",73,1,35,390,433,NA,45,11,NA,169,780,2630,-1111,NA,-1111,0.399,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,179,NA,6.14,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K688",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-15,14,NA,NA,NA,"MET",-200,-200,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,NA,NA,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K693",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,"10",NA,NA,14,7,4836,686,5148,NA,142,60,NA,2470,1282,3710,-1111,NA,-1111,1.876,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,142,NA,6.19,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K768",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,"4",NA,NA,137,2,45,220,461,NA,36,9,NA,191,715,1520,-1111,NA,-1111,0.396,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,134,NA,6.07,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K765",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,"6",NA,NA,12,5,2369,344,1801,NA,69,10,NA,1397,944,2180,-1111,NA,-1111,1.237,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,86,NA,6.21,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K766",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,"8",NA,NA,16,6,4579,551,4226,NA,117,23,NA,1980,1156,3060,-1111,NA,-1111,1.766,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,124,NA,6.18,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K767",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,"0",NA,"EPI",-200,-200,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,NA,NA,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K764",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,"0",NA,"EPI",139,2,30,280,455,NA,37,9,NA,182,704,1950,-1111,NA,-1111,0.389,-1111,NA,NA,NA,NA,NA,NA,-1111,NA,135,NA,6.15,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K759",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,NA,NA,"MET",90,4,587,315,1007,NA,54,9,NA,504,797,2160,-1111,NA,-1111,0.618,-1111,NA,NA,NA,NA,NA,NA,-1111,NA,203,NA,6.13,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K760",NA,"LA",NA,"C01"
227,"LA","CB",2014-10-28,14,NA,NA,NA,"MET",-200,-200,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,NA,NA,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K769",NA,"LA",NA,"C01"
227,"LA","CB",2015-01-08,14,NA,"1",NA,NA,195,2,444,94,-200,NA,18,-200,NA,427,708,810,-1111,NA,-1111,0.603,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,104,NA,5.96,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K811",NA,"LA",NA,"C01"
227,"LA","CB",2015-01-08,14,NA,"10",NA,NA,6,28,7319,1233,-200,NA,209,-200,NA,3249,1834,6860,-1111,NA,-1111,2.089,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,450,NA,6.43,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K815",NA,"LA",NA,"C01"
227,"LA","CB",2015-01-08,14,NA,"4",NA,NA,66,8,568,134,-200,NA,31,-200,NA,533,697,1160,-1111,NA,-1111,0.627,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,187,NA,5.92,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K812",NA,"LA",NA,"C01"
227,"LA","CB",2015-01-08,14,NA,"6",NA,NA,13,5,696,233,-200,NA,46,-200,NA,601,756,1600,-1111,NA,-1111,0.667,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,130,NA,5.98,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K813",NA,"LA",NA,"C01"
227,"LA","CB",2015-01-08,14,NA,"8",NA,NA,13,16,4081,432,-200,NA,99,-200,NA,1415,1095,2540,-1111,NA,-1111,1.511,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,142,NA,6.23,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K814",NA,"LA",NA,"C01"
227,"LA","CB",2015-01-08,14,NA,NA,NA,"MET",-200,-200,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,NA,NA,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K816",NA,"LA",NA,"C01"
227,"LA","CB",2015-03-17,14,NA,"1",NA,NA,232,21,457,115,981,NA,-1111,7,NA,427,-1111,870,-1111,NA,-1111,0.637,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,-1111,NA,5.88,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K833",NA,"LA",NA,"C01"
227,"LA","CB",2015-03-17,14,NA,"10",NA,NA,4,13,12951,2109,14728,NA,-1111,357,NA,4831,-1111,10630,-1111,NA,-1111,3.422,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,-1111,NA,6.4,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K837",NA,"LA",NA,"C01"
227,"LA","CB",2015-03-17,14,NA,"4",NA,NA,13,4,686,165,1277,NA,-1111,17,NA,565,-1111,1120,-1111,NA,-1111,0.702,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,-1111,NA,6.09,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K834",NA,"LA",NA,"C01"
227,"LA","CB",2015-03-17,14,NA,"6",NA,NA,5,2,1189,183,1633,NA,-1111,21,NA,618,-1111,1250,-1111,NA,-1111,0.78,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,-1111,NA,6.1,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K835",NA,"LA",NA,"C01"
227,"LA","CB",2015-03-17,14,NA,"8",NA,NA,8,5,4310,396,4955,NA,-1111,34,NA,1979,-1111,2260,-1111,NA,-1111,1.566,-1111,NA,-1111,-1111,-1111,-1111,-1111,-1111,NA,-1111,NA,6.23,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K836",NA,"LA",NA,"C01"
227,"LA","CB",2015-03-17,14,NA,NA,NA,"MET",-200,-200,-200,-200,-200,NA,-200,-200,NA,-200,-200,-200,-200,NA,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,NA,NA,NA,-200,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K838",NA,"LA",NA,"C01"
227,"LA","CB",2015-11-09,15,NA,"0",NA,"EPI",248,2,354,-1111,950,NA,24,8,NA,310,632,-1111,20.68,NA,0.2,0.517,0.44,23,0.92,0.24,0.57,1.81,0.07,0.24,NA,NA,NA,6.36,131,-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1899",NA,"LA",NA,"C01"
